FID,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,ANIMAL_CNT,E_ANIMAL_C,AU,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
1419,"7790 Old Jackson Road, Forest",MS,39074,32.486111,-89.398056,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9951747,3827292
1420,"225 Smith County Road 33 A, Taylorsville",MS,39168,31.868336,-89.339736,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9945255,3746041
1421,"647 Mount Zion Road, Prentiss",MS,39474,31.666136,-89.845833,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10001593,3719566
1422,"978 Denham Buckatunna Creek Road, Waynesboro",MS,39367,31.646692,-88.52695,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9854776,3717023
1423,"296 County Road 293, Bay Springs",MS,39422,32.001111,-89.120556,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9920856,3763457
1424,"62 -A Johnson Road, Tylertown",MS,39667,31.087794,-90.187506,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10039628,3644157
1425,"704 Fordsville Road, Tylertown",MS,39667,31.243625,-90.078611,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10027506,3664430
1426,"195 Everett Drennan Road, Sumrall",MS,39482,31.440292,-89.574189,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9971354,3690063
1427,"1388 Salem Church Road, Collins",MS,39428,31.743633,-89.565281,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9970362,3729706
1428,"175 Berry Lott Road, Mount Olive",MS,39119,31.801025,-89.742167,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9990053,3737221
1429,"105 Olyer Craft Road, Magee",MS,39111,31.882375,-89.690894,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9984345,3747881
1430,"112 Walt Lee Road, Pinola",MS,39149,31.814511,-90.0184,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10020803,3738988
1431,"176 Paul Brewer Road, Magee",MS,39111,31.858056,-89.736389,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9989410,3744693
1432,"299 Lawrence Wiggington Road, Magee",MS,39111,31.785011,-89.796122,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9996059,3735124
1433,"3854 Smith County Road 33, Bay Springs",MS,39422,31.951061,-89.523075,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9965664,3756889
1434,"871 McMillan Road, Forest",MS,39074,32.369606,-89.383278,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9950102,3811926
1435,"1760 Ovett Moselle Road, Ovett",MS,39464,31.476111,-89.148892,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9924010,3694738
1436,"100 Evans Creek Road, Ellisville",MS,39437,31.500914,-89.223339,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9932297,3697975
1437,"1024 Three Mile Stretch Road, Ellisville",MS,39437,31.522222,-89.140572,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9923084,3700758
1438,"3152 Highway 43 South, Brandon",MS,39042,32.1225,-89.692242,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9984495,3779402
1439,"15112 Morton Marathon Road, Lake",MS,39092,32.237322,-89.444703,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9956939,3794504
1440,"3668 Old Highway 80, Forest",MS,39074,32.388072,-89.40335,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9952336,3814360
1441,"313 Speed McLeod Road, Collins",MS,39428,31.691997,-89.499178,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9963004,3722949
1442,"925 Highway 43 North, Mendenhall",MS,39114,31.914725,-89.920022,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10009852,3752123
1443,"366 Harrisville Road, Harrisville",MS,39044,31.979167,-90.026111,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10021661,3760577
1444,"12230 Highway 21, Walnut Grove",MS,39189,32.525017,-89.394169,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9951314,3832427
1445,"107 Maze Road, Lena",MS,39094,32.557869,-89.555803,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9969307,3836765
1446,"650 Kalem Road, Morton",MS,39117,32.363908,-89.595025,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9973673,3811175
1447,"357 Robert Butler Road, Forest",MS,39074,32.4975,-89.419722,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9954159,3828795
1448,"938 Newton County Line Road, Conehatta",MS,39057,32.531397,-89.326411,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9943771,3833269
1449,"876 Buckatunna Mount Zion Road, Waynesboro",MS,39367,31.596967,-88.549172,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9857249,3710523
1450,"12500 Highway 21, Walnut Grove",MS,39189,32.525,-89.388058,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9950634,3832425
1451,"347 Cash Road, Lena",MS,39094,32.549456,-89.548681,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9968514,3835654
1452,"316 Smith County Road 64, Mize",MS,39116,31.866947,-89.574181,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9971353,3745859
1453,"11138 Highway 18, Morton",MS,39117,32.066689,-89.663072,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9981248,3772069
1454,"252 Smith County Road 538C, Morton",MS,39117,32.214192,-89.63685,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9978329,3791460
1455,"1617 Highway 13, Morton",MS,39117,32.134278,-89.719167,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9987493,3780950
1456,"95 Smith County Road 32-B-1, Pulaski",MS,39152,32.195008,-89.53835,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9967364,3788937
1457,"Smith County Road 559, Pulaski",MS,39152,32.169011,-89.604014,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9974674,3785517
1458,"558 Smith County Road 558-A, Pulaski",MS,39152,32.19585,-89.570278,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9970918,3789047
1459,"1677 Norman Road, Newton",MS,39345,32.359742,-89.114461,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9920177,3810626
1460,"240 Branton Bay Road, Kokomo",MS,39643,31.154722,-89.995569,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10018262,3652860
1461,"6112 Upper Glading Road, Summit",MS,39666,31.243075,-90.574467,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10082704,3664358
1462,"5398 Cooksville Road, Macon",MS,39341,33.032247,-88.391947,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9839747,3899586
1463,"806 Highway 21 North, Preston",MS,39354,32.928908,-88.76385,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9881147,3885872
1464,"1492 Douglass Road, Macon",MS,39341,33.1141,-88.449914,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9846200,3910459
1465,"1085 Goldman Road, Noxapater",MS,39346,32.976411,-89.217508,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9931648,3892174
1466,"1419 Highway 17, Camden",MS,39045,32.734353,-89.817939,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9998488,3860097
1467,"1757 Plattsburg Road, Noxapater",MS,39346,32.963342,-89.20585,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9930350,3890440
1468,"10180 Highway 19 South, Collinsville",MS,39325,32.582247,-88.935278,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9900230,3839985
1469,"6389 Highway 19 North, Meridian",MS,39305,32.425561,-88.790833,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9884151,3819303
1470,"566 County Road 10, Stringer",MS,39481,31.854561,-89.275283,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9938080,3744235
1471,"575 Highway 902, Pulaski",MS,39152,32.14425,-89.545175,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9968124,3782261
1472,"3801 Smith County Road 504, Forest",MS,39074,32.155839,-89.445,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9956972,3783785
1473,"596 Hathorn Road, Oakvale",MS,39656,31.410575,-89.900281,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10007654,3686186
1474,"83 Courtney Lane, Bassfield",MS,39421,31.483072,-89.763342,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9992410,3695646
1475,"133 Mills Road, Carson",MS,39427,31.456411,-89.780556,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9994326,3692166
1476,"796 Clem Road, Prentiss",MS,39474,31.697925,-89.777758,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9994015,3723724
1477,"350 Old Highway 42 East, Bassfield",MS,39421,31.525575,-89.761967,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9992257,3701196
1478,"268 Martin Bass Road, Carson",MS,39427,31.493033,-89.820511,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9998774,3696947
1479,"217 Double Ponds Road, Prentiss",MS,39474,31.681394,-89.883064,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10005738,3721562
1480,"221 Maxie Road, Mount Olive",MS,39119,31.764744,-89.825,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9999274,3732470
1481,"36 Biglane Road, Seminary",MS,39479,31.584697,-89.375964,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9949287,3708919
1482,"112 Davis Hyatt Road, Soso",MS,39480,31.781394,-89.308903,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9941822,3734650
1483,"34 Rocky Road, Laurel",MS,39443,31.812803,-89.110575,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9919744,3738764
1484,"60 Hines Road, Laurel",MS,39440,31.699483,-89.202181,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9929942,3723928
1485,"74 Blackledge Homestead Road, Laurel",MS,39443,31.721128,-88.983628,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9905613,3726761
1486,"196 Oak Bowery Road, Ellisville",MS,39437,31.634753,-89.345525,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9945899,3715462
1487,"815 Poole Creek Road, Laurel",MS,39443,31.745019,-88.965856,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9903634,3729888
1488,"1974 Highway 29 South, Ellisville",MS,39437,31.55,-89.142222,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9923267,3704386
1489,"245 Dickie Road, Soso",MS,39480,31.667797,-89.34335,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9945657,3719783
1490,"5327 Lynville Road, Preston",MS,39354,32.833067,-88.813064,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9886626,3873168
1491,"249 Grady Road, Preston",MS,39354,32.83375,-88.789503,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9884003,3873259
1492,"11141-B Robinson Road, Collinsville",MS,39325,32.579186,-88.890019,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9895192,3839581
1493,"10391 Road 646, Philadelphia",MS,39350,32.8006,-88.913864,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9897847,3868868
1494,"117 Barefield Lane, Preston",MS,39354,32.8904166,-88.8300798,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9888520,3880768
1495,"732 Highway 42, Sumrall",MS,39482,31.411389,-89.580006,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9972001,3686293
1496,"188 Conerly Road, Oakvale",MS,39656,31.440575,-89.976956,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10016190,3690100
1497,"163 Dummy Line Road, Jayess",MS,39641,31.361944,-90.181125,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10038918,3679845
1498,"547 Daughdrill Road, Silver Creek",MS,39663,31.633164,-89.985994,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10017196,3715254
1499,"4239 Harmony Road, Carthage",MS,39051,32.751331,-89.398808,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9951830,3862344
1500,"730 Highway 487 East, Carthage",MS,39051,32.668294,-89.426122,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9954871,3851359
1501,"26 Pennington McGuffee Road, Monticello",MS,39654,31.497236,-90.240564,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10045534,3697495
1502,"124 Thornton Lane, Carthage",MS,39051,32.894181,-89.503061,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9963436,3881267
1503,"9396 Highway 488, Carthage",MS,39051,32.670469,-89.398414,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9951787,3851646
1504,"4 Penni Lane, Monticello",MS,39654,31.600089,-90.120281,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10032144,3710931
1505,"2203 Casey Circle Road, Carthage",MS,39051,32.876394,-89.394464,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9951347,3878910
1506,"615 Old Highway 27 North, Monticello",MS,39654,31.598611,-90.123333,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10032484,3710737
1507,"8443 Pleasant Hill Road, Carthage",MS,39051,32.688708,-89.531336,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9966583,3854058
1508,"214 Dummy Line Road, Jayess",MS,39641,31.360583,-90.176194,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10038369,3679668
1509,"2538 Old Walnut Grove Road, Walnut Grove",MS,39189,32.643906,-89.434183,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9955768,3848134
1510,"19 County Road 159, Stringer",MS,39481,31.861675,-89.268058,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9937275,3745168
1511,"391 Salem Road, Carthage",MS,39051,32.878339,-89.416111,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9953757,3879167
1512,"121 Johnson Road, Carthage",MS,39051,32.866964,-89.428347,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9955119,3877660
1513,"954 Majure Road, Philadelphia",MS,39350,32.669511,-89.3192,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9942968,3851520
1514,"2160 Highway 16 East, Carthage",MS,39051,32.748333,-89.4875,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9961704,3861948
1515,"1184 Harkins Road, Carthage",MS,39051,32.789722,-89.594167,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9973578,3867427
1516,"131 McKenzie Road, Tylertown",MS,39667,31.216403,-90.0939,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10029208,3660886
1517,"68 Tommy Rushing Road, Tylertown",MS,39667,31.243889,-90.078611,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10027506,3664464
1518,"621 B Stallings Bridge Road, Tylertown",MS,39667,31.068636,-90.258617,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10047544,3641667
1519,"5915 Ebeneezer Road, Carthage",MS,39051,32.763339,-89.358619,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9947357,3863934
1520,"2057 Mars Hill Road, Carthage",MS,39051,32.825833,-89.349181,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9946306,3872210
1521,"5580 Laurel Hill Road, Carthage",MS,39051,32.720572,-89.339167,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9945191,3858274
1522,"1475 Comans Road, Carthage",MS,39051,32.738256,-89.340464,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9945336,3860614
1523,"1512 Bose Nukse Creek Road, Carthage",MS,39051,32.761672,-89.363892,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9947944,3863713
1524,"1985 Freeny Road, Carthage",MS,39051,32.689167,-89.475011,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9960313,3854119
1525,"5770 Highway 429, Carthage",MS,39051,32.846964,-89.637778,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9978432,3875009
1526,"109 Dewitt Loop, Carthage",MS,39051,32.878628,-89.455856,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9958181,3879206
1527,"1821 Popes Road, Carthage",MS,39051,32.894186,-89.335856,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9944823,3881268
1528,"1818 Popes Road, Carthage",MS,39051,32.896408,-89.333636,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9944575,3881563
1529,"8374 Highway 84 East, Waynesboro",MS,39367,31.726886,-88.56855,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9859406,3727514
1530,"1684 Highway 583 North, Jayess",MS,39641,31.338908,-90.228633,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10044206,3676842
1531,"1684 Highway 583 North, Jayess",MS,39641,31.338908,-90.228633,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10044206,3676842
1532,"139 Martin Sunlight Road, Buckatunna",MS,39322,31.672242,-88.503906,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9852210,3720365
1533,"3137 Highway 63, Waynesboro",MS,39367,31.603622,-88.666117,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9870268,3711392
1534,"1144 Camp 8 Road, Richton",MS,39476,31.442014,-88.872614,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9893255,3690288
1535,"12 McCray Road, Jayess",MS,39641,31.305886,-90.158386,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10036386,3672539
1536,"167 Buckatunna Mount Zion Road, Buckatunna",MS,39322,31.551394,-88.524725,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9854528,3704568
1537,"2562 Pleasant Grove Road, Laurel",MS,39443,31.756389,-88.942778,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9901065,3731376
1538,"32 Buckatunna Chicora Clara Road, Buckatunna",MS,39322,31.555064,-88.549533,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9857290,3705047
1539,"38 County Road 12, Bay Springs",MS,39622,31.883058,-89.318622,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9942904,3747971
1540,"63 Percy Pittman Road, Tylertown",MS,39667,31.228211,-90.088372,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10028592,3662423
1541,"319 County Road 291, Bay Springs",MS,39422,31.994908,-89.148875,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9924008,3762643
1542,"50 County Road 16126, Louin",MS,39338,32.053267,-89.223086,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9932269,3770306
1543,"367 County Road 275, Bay Springs",MS,39422,31.998947,-89.157031,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9924916,3763173
1544,"853 Buckatunna Chicora Clara Road, Waynesboro",MS,39367,31.559728,-88.639739,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9867331,3705657
1545,"24 County Road 21, Stringer",MS,39481,31.912525,-89.224172,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9932390,3751834
1546,"418 County Road 13, Louin",MS,39338,32.067789,-89.305003,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9941388,3772213
1547,"10576 Highway 490, Louisville",MS,39339,32.9928,-88.887222,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9894881,3894349
1548,"476 Howard 2 Road, Louisville",MS,39339,32.976119,-88.923358,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9898904,3892135
1549,"3295 Highway 395, Noxapater",MS,39346,32.975022,-89.179186,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9927382,3891990
1550,"43 County Road 52820, Heidelberg",MS,39439,31.891125,-88.990844,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9906416,3749028
1551,"2119 Highway 528, Bay Springs",MS,39422,31.968064,-89.118889,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9920670,3759120
1552,"370 David Sherman Road, New Hebron",MS,39149,31.790114,-90.103131,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10030235,3735792
1553,"South Farm Road, Mississippi State",MS,39762,33.436389,-88.798889,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9885048,3953372
1554,"2068 Field Road, Shuqualak",MS,39361,32.955581,-88.518061,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9853786,3889410
1555,"170 County Road 275, Bay Springs",MS,39422,31.990008,-89.167789,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9926113,3762000
1556,"1890 Douglass Road, Macon",MS,39341,33.119475,-88.449289,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9846130,3911174
1557,"746 Moselle Oak Grove Road, Ellisville",MS,39437,31.513778,-89.224161,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9932389,3699655
1558,"17 Howard Jordan Road, Petal",MS,39465,31.351953,-89.103903,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9919002,3678543
1559,"1433 Greenland Road, Union",MS,39365,32.5628,-89.072222,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9915475,3837417
1560,"7747 Hickory Little Rock Road, Decatur",MS,39327,32.412508,-89.005292,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9908024,3817582
1561,"2242 Wells Road, Little Rock",MS,39337,32.441244,-88.957322,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9902684,3821372
1562,"105 Evans Road, Conehatta",MS,39057,32.556406,-89.277781,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9938358,3836572
1563,"696 Yates Road, Union",MS,39365,32.575281,-89.059733,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9914085,3839065
1564,"384 Sunny Hill Road, Decatur",MS,39327,32.504175,-89.107792,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9919435,3829676
1565,"5500 Highway 29 South, Ovett",MS,39464,31.431672,-89.076122,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9915909,3688939
1566,"700 Stratton Road, Decatur",MS,39327,32.5053,-89.171678,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9926546,3829824
1567,"8289 Decatur Conehatta Road, Decatur",MS,39327,32.437522,-89.127781,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9921660,3820881
1568,"530 Lucy Lane, Newton",MS,39345,32.283614,-89.103903,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9919002,3800598
1569,"1095 Pine Ridge Church Road, Decatur",MS,39327,32.435083,-89.200933,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9929803,3820559
1570,"1026 Gibbstown Road, Lawrence",MS,39336,32.389444,-89.289178,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9939626,3814541
1571,"8507 Highway 492 West, Union",MS,39365,32.558611,-89.199444,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9929637,3836863
1572,"2887 Brand Road, Hickory",MS,39332,32.299742,-89.033631,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9911179,3802722
1573,"1830 Norman Road, Newton",MS,39345,32.364403,-89.115989,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9920347,3811241
1574,"6123 Pike 93 Central, McComb",MS,39648,31.181669,-90.315839,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-10053914,3656366
1575,"2133 Old Highway 80, Forest",MS,39074,32.372789,-89.423061,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9954530,3812346
1576,"1911 Gordan Road, Union",MS,39365,32.565025,-89.078619,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9916187,3837710
1577,"7009 Highway 18, Mendenhall",MS,39114,32.061678,-89.735025,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9989258,3771410
1578,"561 Mahaffey Road, Morton",MS,39117,32.285556,-89.669722,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9981988,3800854
1579,"370 Smith County Road 558-B1, Pulaski",MS,39152,32.22335,-89.568614,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9970733,3792665
1580,"9342 Highway 21, Forest",MS,39074,32.493611,-89.426944,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9954962,3828281
1581,"615 Smith County Road 32-B-2, Pulaski",MS,39152,32.222803,-89.51585,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9964859,3792593
1582,"3086 Smith County Road 539, Raleigh",MS,39153,32.08745,-89.571058,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9971005,3774796
1583,"316 Smith County Road 38, Mount Olive",MS,39119,31.812511,-89.645833,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9979329,3738726
1584,"365 Smith County Road 502 B2, Pulaski",MS,39152,32.204186,-89.549494,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9968605,3790144
1585,"10237 Highway 492, Union",MS,39365,32.568908,-89.166389,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9925958,3838223
1586,"299 County Road 1537, Bay Springs",MS,39422,32.040392,-89.251542,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9935437,3768615
1587,"3800 West Prospect Cedar Lane Road, Union",MS,39365,32.566114,-89.217786,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9931679,3837854
1588,"367 Germany Road, Union",MS,39365,32.570283,-89.173183,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9926714,3838405
1589,"31 Smith County Road 9A, Bay Springs",MS,39422,31.908908,-89.356958,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9947172,3751360
1590,"744 Smith County Road 37, Mize",MS,39116,31.816967,-89.572506,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9971166,3739309
1591,"6464 Newton Conehatta Road, Decatur",MS,39327,32.388328,-89.238056,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9933936,3814394
1592,"984 Gordy Road, Lawrence",MS,39336,32.242233,-89.259178,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9936287,3795150
1593,"10790 Road 121, Philadelphia",MS,39350,32.637778,-89.2425,Poultry,POULTRY;,SIS0254, , , , ,0, ,0, , ,-9934430,3847324
