id,name,country,lt,ln,pop
4751,Evora,PRT,38.55999611,-7.905995561,55620
4752,Portalegre,PRT,39.29000411,-7.423001549,15581
4753,Santarem,PRT,39.23100008,-8.682002552,29385
4754,Braganca,PRT,41.80799701,-6.755003426,34375
4755,Castelo Branco,PRT,39.81099615,-7.487999559,33479
4756,Guarda,PRT,40.54100414,-7.262000512,32111
4757,Viseu,PRT,40.65699611,-7.910000431,26364
4758,Vila Real,PRT,41.29399815,-7.73700249,17001
4759,Braga,PRT,41.55499453,-8.421331219,504326
4760,Covilha,PRT,40.28334088,-7.499992108,21219
4761,Horta,PRT,38.53465595,-28.64475681,6591.5
4762,Angra do Heroismo,PRT,38.65039146,-27.21666976,11136.5
4763,Portimao,PRT,37.13373985,-8.533314048,49856.5
4764,Faro,PRT,37.0170803,-7.933273154,31259
4765,Coimbra,PRT,40.20037437,-8.41668034,97856.5
4766,Setubal,PRT,38.52995953,-8.900010011,117542
4767,Porto,PRT,41.15000633,-8.620001263,793316.5
4768,Funchal,PRT,32.64998252,-16.88003972,152807
4769,Ponta Delgada,PRT,37.74830182,-25.6665835,40791
4770,Lisbon,PRT,38.72272288,-9.144866305,1664901
4771,Ponce,PRI,18.00038576,-66.61664209,156484
4772,Mayaguez,PRI,18.20151044,-67.13971094,184993
4773,Arecibo,PRI,18.44002301,-66.72999435,59312.5
4774,San Juan,PRI,18.44002301,-66.12997929,1437115.5
4775,Doha,QAT,25.28655601,51.53296789,1090655
4776,Targu Jiu,ROU,45.04500004,23.27400062,97179
4777,Slatina,ROU,44.43499814,24.37100156,78988
4778,Alexandria,ROU,43.90163107,25.28670654,49346
4779,Targoviste,ROU,44.93799913,25.4590025,88435
4780,Giurgiu,ROU,43.92999911,25.8399995,69067
4781,Slobozia,ROU,44.56999806,27.38199659,52693
4782,Alba Lulia,ROU,46.07700313,23.58000059,66085
4783,Bistrita,ROU,47.13800409,24.51300358,81318
4784,Deva,ROU,45.88332304,22.91667357,67802
4785,Zalau,ROU,47.1750031,23.06300448,63232
4786,Satu Mare,ROU,47.79199816,22.88500248,112490
4787,Rimnicu Vilcea,ROU,45.10999804,24.38299862,107558
4788,Sfintu-Gheorghe,ROU,45.86799611,25.79300148,60677
4789,Miercurea-Cuic,ROU,46.36099808,25.52400051,40004.5
4790,Piatra-Neamt,ROU,46.94000405,26.38299657,102688
4791,Braila,ROU,45.29199615,27.96900354,213569
4792,Vaslui,ROU,46.63332908,27.73333859,69225
4793,Drobeta-Turnu Severin,ROU,44.64589113,22.6658927,104462
4794,Tulcea,ROU,45.19934572,28.79668127,89381.5
4795,Arad,ROU,46.17000999,21.31998002,159338
4796,Oradea,ROU,47.04998212,21.91999508,210222
4797,Sibiu,ROU,45.79711285,24.13712073,153729.5
4798,Suceava,ROU,47.63769818,26.25931677,96865.5
4799,Buzau,ROU,45.15650596,26.80651851,130826
4800,Galati,ROU,45.45589337,28.04587439,302621.5
4801,Focsani,ROU,45.69655052,27.186547,92636.5
4802,Craiova,ROU,44.3262724,23.82587357,301143.5
4803,Calarasi,ROU,44.20627972,27.32591833,71195.5
4804,Resita,ROU,45.2969625,21.88650875,82276
4805,Timisoara,ROU,45.75882062,21.22344844,309575
4806,Botosani,ROU,47.74841494,26.65965409,113359
4807,Baia Mare,ROU,47.65945396,23.57906693,134630
4808,Tirgu Mures,ROU,46.55820335,24.55781856,148148
4809,Pitesti,ROU,44.85631757,24.87583533,169345
4810,Brasov,ROU,45.64753542,25.6071602,293566
4811,Ploiesti,ROU,44.94690635,26.036488,230696.5
4812,Bacau,ROU,46.57843467,26.91963822,185532
4813,Cluj-Napoca,ROU,46.78842185,23.5984456,299444.5
4814,Constanta,ROU,44.20266237,28.60997432,285112.5
4815,Iasi,ROU,47.16834698,27.57494706,325914
4816,Bucharest,ROU,44.4333718,26.09994665,1842097
4817,Nazran,RUS,43.23300312,44.78300151,93357
4818,Ust' Ordynskiy,RUS,52.83299713,104.6999977,14538
4819,Maykop,RUS,44.60997601,40.12002112,143377
4820,Mozdok,RUS,43.75431765,44.65436967,43262.5
4821,Georgievsk,RUS,44.15990013,43.46994584,59158.5
4822,Pyatigorsk,RUS,44.07995668,43.09002071,86245.5
4823,Kislovodsk,RUS,43.90996706,42.72001745,132337
4824,Nevinnomyssk,RUS,44.62005292,41.95003861,134362.5
4825,Enurmino,RUS,66.95000775,-171.8166032,297
4826,Lavrentiya,RUS,65.58326947,-171.0249978,660
4827,Zvezdnyy,RUS,70.9565849,-179.5899789,10
4828,Mikhalkino,RUS,69.42444039,161.4811431,570
4829,Chernyakhovsk,RUS,54.6316382,21.81085445,42356.5
4830,Severomorsk,RUS,69.07305646,33.42306555,46709
4831,Apatity,RUS,67.57307049,33.39304154,64046.5
4832,Polyarnyy,RUS,69.20521893,33.45024735,18266
4833,Slantsy,RUS,59.11159731,28.07465816,27479
4834,Kolpino,RUS,59.73000917,30.65000484,180938.5
4835,Novozybkov,RUS,52.53481529,31.9448612,43052.5
4836,Dyatkovo,RUS,53.5891437,34.33918534,33363.5
4837,Shuya,RUS,56.85434491,41.36428625,59585.5
4838,Kineshma,RUS,57.46996625,42.12997595,91874
4839,Balakhna,RUS,56.49434104,43.59438269,62487
4840,Arzamas,RUS,55.39998924,43.80000321,126038
4841,Rzhev,RUS,56.2574046,34.32745479,62830
4842,Vyshnniy Volochek,RUS,57.58303428,34.56309932,50254
4843,Uglich,RUS,57.52435569,38.33000118,36355
4844,Yelets,RUS,52.58000633,38.50001664,115803.5
4845,Orekhovo-Zuevo,RUS,55.82001528,38.97998734,130123.5
4846,Klin,RUS,56.34305829,36.69873124,72221
4847,Sergiyev Posad,RUS,56.33000999,38.17001094,107047.5
4848,Kolomna,RUS,55.07998293,38.78496049,130324.5
4849,Bataysk,RUS,47.13682436,39.74485022,106844.5
4850,Taganrog,RUS,47.22999697,38.91999101,254960
4851,Novocherkassk,RUS,47.41995953,40.08002356,159470.5
4852,Kamensk Shakhtinskiy,RUS,48.33176434,40.25179602,69037.5
4853,Novoshakhtinsk,RUS,47.76998985,39.91998165,82769.5
4854,Aleksin,RUS,54.5143327,37.09436601,59194
4855,Novomoskovsk,RUS,54.09001752,38.21998205,74591.5
4856,Shchekino,RUS,54.01433738,37.5142887,73394
4857,Nikolayevsk,RUS,50.01610598,45.42610551,9803.5
4858,Shebekino,RUS,50.4143504,36.89437821,41301.5
4859,Gubkin,RUS,51.27434959,37.38432247,272
4860,Apsheronsk,RUS,44.46871848,39.72872717,43163.5
4861,Kropotkin,RUS,45.44708254,40.58211177,70518
4862,Ruzayevka,RUS,54.06433433,44.92437903,44635
4863,Kirsanov,RUS,52.65739178,42.71743363,17001
4864,Michurinsk,RUS,52.8999868,40.49999792,93364
4865,Borisoglebsk,RUS,51.36871075,42.08873816,64995
4866,Oktyabrskiy,RUS,54.4599691,53.45998205,87793
4867,Plast,RUS,54.36850181,60.80852576,15480.5
4868,Bakal,RUS,54.94588259,58.79588375,24160.5
4869,Verkhniy Ufaley,RUS,56.06627932,60.23130001,33562
4870,Severnyy,RUS,67.60828798,64.12325883,11562
4871,Kirovo-Chepetsk,RUS,58.55437034,50.04437659,71555.5
4872,Krasnoturinsk,RUS,59.79478558,60.48477291,64878
4873,Asbest,RUS,57.02304262,61.45804683,77915.5
4874,Alapayevsk,RUS,57.84650657,61.69152095,43663.5
4875,Krasnouralsk,RUS,58.35151451,60.0515177,20571
4876,Severouralsk,RUS,60.15652061,59.96154903,34819
4877,Novotroitsk,RUS,51.20001304,58.33002071,90278.5
4878,Buguruslan,RUS,53.66301516,52.43301632,51877
4879,Chapayevsk,RUS,52.97432334,49.72434444,88655.5
4880,Syzran,RUS,53.16999615,48.47997595,171589
4881,Novokuybishevsk,RUS,53.11999921,49.91993974,132067
4882,Naberezhnyye Chelny,RUS,55.69999676,52.31994828,461086
4883,Zelenodolsk,RUS,55.84055666,48.65500403,50338.5
4884,Leninogorsk,RUS,54.59869448,52.44872595,53362
4885,Bugulma,RUS,54.55433026,52.79428625,85384
4886,Nefteyugansk,RUS,61.07765301,72.70268347,112632
4887,Leninsk Kuznetsky,RUS,54.66000856,86.16997514,108047.5
4888,Anzhero Sudzhensk,RUS,56.08002525,86.04000891,83109
4889,Kiselevsk,RUS,54.00002301,86.64002397,87164
4890,Mundybash,RUS,53.23327395,87.31667517,5870
4891,Chernogorsk,RUS,53.8313253,91.22268998,39815.5
4892,Abaza,RUS,52.66901898,90.09536861,17638.5
4893,Iskitim,RUS,54.65093935,83.28653357,60806.5
4894,Toguchin,RUS,55.23767356,84.37768144,20087
4895,Kupina,RUS,54.35922589,77.27418738,9856.5
4896,Zaozernyy,RUS,55.96197044,94.70278764,33865
4897,Bogotol,RUS,56.21647687,89.51840124,22559.5
4898,Shilka,RUS,51.87056643,116.0306331,10561
4899,Sherlovaya Gora,RUS,50.53059654,116.3006425,411
4900,Petrovsk Zabaykalskiy,RUS,51.28269533,108.8326745,20301
4901,Arsenyev,RUS,44.16230308,133.2823449,56721
4902,Partizansk,RUS,43.13487225,133.1349121,40734.5
4903,Dalnerechensk,RUS,45.92728579,133.7223181,25917.5
4904,Zemlya Bunge,RUS,74.89830813,142.1050105,10
4905,Khorgo,RUS,73.48330406,113.6300044,10
4906,Put Lenina,RUS,68.51663047,107.7999727,298
4907,Obluchye,RUS,48.99999229,131.083306,9689.5
4908,Vanino,RUS,49.08732546,140.2424886,15985.5
4909,Omchak,RUS,61.63327801,147.9166971,10
4910,Uglegorsk,RUS,49.08334637,142.0333353,12139.5
4911,Kholmsk,RUS,47.04732078,142.0623775,32796
4912,Solikamsk,RUS,59.669987,56.74996212,97397
4913,Kizel,RUS,59.06436505,57.6343009,21971
4914,Pakhachi,RUS,60.5815851,169.0499808,10
4915,Oymyakon,RUS,0.0,0.0,486
4916,Timiryazevskiy,RUS,56.49260988,84.90359249,6705.5
4917,Asino,RUS,56.99312197,86.16268876,24732.5
4918,Strezhevoy,RUS,60.73315208,77.57768306,38997.5
4919,Cherkessk,RUS,44.29040895,42.06000606,101153
4920,Vladikavkaz,RUS,43.05038129,44.66997595,341000
4921,Blagodarnyy,RUS,45.10472618,43.43439245,28070.5
4922,Zelenokumsk,RUS,44.40910972,43.87870642,35220.5
4923,Mukhomornoye,RUS,66.4170687,173.333337,55
4924,Beringovskiy,RUS,63.0654645,179.3066674,1861
4925,Bilibino,RUS,68.0504057,166.3332991,5757
4926,Mys Shmidta,RUS,68.93371096,-179.4999844,492
4927,Egvekinot,RUS,66.32213166,-179.1837225,2248
4928,Sovetsk,RUS,55.07176638,21.88196122,40166.5
4929,Nikel,RUS,69.41257062,30.21881669,15731
4930,Monchegorsk,RUS,67.92912111,32.8287349,46934.5
4931,Kirovsk,RUS,67.60908897,33.66873531,22949
4932,Borovichi,RUS,58.39781659,33.89740352,57229
4933,Staraya Russa,RUS,57.99476625,31.35435461,32591.5
4934,Volkhov,RUS,59.92909263,32.33873897,45366.5
4935,Tikhvin,RUS,59.64484641,33.51437781,50793
4936,Svetogorsk,RUS,61.10132082,28.9176558,22924
4937,Gatchina,RUS,59.5706649,30.13334387,90123.5
4938,Luga,RUS,58.7363489,29.83899491,37124.5
4939,Klintsy,RUS,52.7652405,32.24484289,60885
4940,Roslavl,RUS,53.95090456,32.86041256,54299
4941,Safonovo,RUS,55.1464905,33.21610144,44461
4942,Vyazma,RUS,55.21219708,34.29179805,49118.5
4943,Segezha,RUS,63.75477643,34.32430253,28961
4944,Vichuga,RUS,57.21912884,41.92874792,38093.5
4945,Sharya,RUS,58.37975568,45.50935624,32666
4946,Buy,RUS,58.48468467,41.52437984,25781.5
4947,Dzerzhinsk,RUS,56.25037661,43.46002397,235457.5
4948,Vyska,RUS,55.32472251,42.16439245,60356
4949,Kimry,RUS,56.86912437,37.34437659,50531
4950,Bezhetsk,RUS,57.76472862,36.68999792,31425
4951,Nelidovo,RUS,56.22350486,32.77307939,24973
4952,Bologoye,RUS,57.87216392,34.05176103,21785
4953,Torzhok,RUS,57.02906293,34.97873287,45839
4954,Sokol,RUS,59.46477989,40.11438839,35637.5
4955,Cherepovets,RUS,59.14043276,37.90997514,265606.5
4956,Rybinsk,RUS,58.05034426,38.81999711,203874.5
4957,Rostov,RUS,57.18915651,39.40430253,33578
4958,Kaluga,RUS,54.52037884,36.27002356,313733.5
4959,Kirov,RUS,54.08518577,34.30482051,33852
4960,Obninsk,RUS,55.08044802,36.62002803,66236
4961,Lgov,RUS,51.6947632,35.27437374,16093.5
4962,Zheleznogorsk,RUS,52.3547746,35.40439164,94212
4963,Gryazi,RUS,52.49476605,39.9343477,46451
4964,Yegoryevsk,RUS,55.38479637,39.02939001,87497.5
4965,Podolsk,RUS,55.38042971,37.52994665,250017.5
4966,Solnechnogorsk,RUS,56.18069094,36.98088456,48043
4967,Noginsk,RUS,55.87042564,38.48001786,172855
4968,Serpukhov,RUS,54.93037966,37.43000443,131871
4969,Livny,RUS,52.42479616,37.60436072,52277.5
4970,Mtsensk,RUS,53.26474489,36.54716426,24499.5
4971,Salsk,RUS,46.4775106,41.5420015,54739
4972,Belaya Kalitva,RUS,48.18650189,40.78613033,47809.5
4973,Shakhty,RUS,47.72038047,40.2700378,206203.5
4974,Millerovo,RUS,48.93785138,40.39742021,32726.5
4975,Yefremov,RUS,53.14911888,38.12153845,44933
4976,Bogoroditsk,RUS,53.77468793,38.11435543,34884.5
4977,Kamyshin,RUS,50.08039146,45.40000891,82613
4978,Pallasovka,RUS,50.04773195,46.87733476,9960.5
4979,Frolovo,RUS,49.77219322,43.65179521,40096.5
4980,Volzhskiy,RUS,48.79481101,44.77436234,306022.5
4981,Mikhaylovka,RUS,50.06785992,43.21745479,57327.5
4982,Uryupinsk,RUS,50.77344993,42.00305863,37993.5
4983,Starsy Oskol,RUS,51.30042035,37.83995357,200131
4984,Alekseyevka,RUS,50.65348309,38.69307979,38633.5
4985,Valuyki,RUS,50.20909161,38.09869747,32045
4986,Tuapse,RUS,44.11476076,39.06437496,81689.5
4987,Gelendzhik,RUS,44.57475852,38.06438432,53111.5
4988,Labinsk,RUS,44.6347807,40.74427242,51594
4989,Armavir,RUS,45.00039146,41.13003699,191813.5
4990,Timashevsk,RUS,45.62474611,38.94438228,44024
4991,Tikhoretsk,RUS,45.85310427,40.13774613,62368.5
4992,Yeysk,RUS,46.69878908,38.26339026,76591.5
4993,Saransk,RUS,54.17037437,45.18002234,303304.5
4994,Kamenka,RUS,53.19472333,44.04438106,16560
4995,Kuznetsk,RUS,53.12041262,46.59998734,93027
4996,Serdobsk,RUS,52.46218406,44.22178625,30263
4997,Kasimov,RUS,54.9434538,41.39307003,36009
4998,Sasovo,RUS,54.34914899,41.90869747,30591.5
4999,Kotovsk,RUS,52.59473411,41.50438106,31221
5000,Morshansk,RUS,53.4547333,41.80436275,46330.5
5001,Kovrov,RUS,56.36036989,41.33002478,153060
5002,Murom,RUS,55.57041811,42.04000728,129109
5003,Rayevskiy,RUS,54.06738324,54.92692094,13578.5
5004,Sibay,RUS,52.70911989,58.63873572,54696
5005,Kumertau,RUS,52.7747748,55.7843363,48667.5
5006,Salavat,RUS,53.37034568,55.92996049,111648
5007,Belebey,RUS,54.12913658,54.11870154,57674.5
5008,Tuymazy,RUS,54.6047923,53.69433467,61826
5009,Neftekamsk,RUS,56.08351341,54.26308549,122170
5010,Troitsk,RUS,54.10564964,61.57023637,69919
5011,Yemanzhelinsk,RUS,54.74886619,61.29350907,35936
5012,Kartaly,RUS,53.04739382,60.6819185,27107
5013,Asha,RUS,54.99799827,57.27261755,35944.5
5014,Miass,RUS,54.99541445,60.0949259,148834.5
5015,Kyshtym,RUS,55.69999676,60.5595487,46268
5016,Kurtamysh,RUS,54.90867556,64.43326575,10006
5017,Shadrinsk,RUS,56.08366844,63.6332629,67303.5
5018,Varnek,RUS,69.73014813,60.06355831,10
5019,Bugrino,RUS,68.80787884,49.30416337,300
5020,Yamburg,RUS,68.35038739,77.13331742,48488
5021,Nakhodka,RUS,67.75039817,77.51996049,159551
5022,Sosnogorsk,RUS,63.59476035,53.89432247,24270
5023,Sovetsk,RUS,57.57846092,48.9580863,10020.5
5024,Slobodskoy,RUS,58.71849469,50.18803707,40661.5
5025,Kirs,RUS,59.31383303,52.24517248,8319
5026,Omutninsk,RUS,58.6589376,52.1591829,29082
5027,Kotelnich,RUS,58.30412722,48.31373287,28015.5
5028,Yoshkar Ola,RUS,56.63539187,47.87494828,301753
5029,Kamensk Uralskiy,RUS,56.42046958,61.9350203,176598.5
5030,Polevskoy,RUS,56.44341392,60.18804683,42706
5031,Tavda,RUS,58.05365155,65.25827999,32401
5032,Artemovskiy,RUS,57.36519228,61.86975297,39194.5
5033,Nevyansk,RUS,57.49024925,60.21476355,27035
5034,Verkhnyaya Salda,RUS,58.05018923,60.54978186,48525
5035,Nizhnyaya Tura,RUS,58.64364138,59.7982515,56084
5036,Karpinsk,RUS,59.76016237,60.00981482,30438.5
5037,Ivdel,RUS,60.69364545,60.41325273,11466.5
5038,Krasnoufimsk,RUS,56.59911501,57.7586344,40208.5
5039,Sarapul,RUS,56.47914817,53.79872107,92622.5
5040,Mozhga,RUS,56.4547569,52.18434932,43098
5041,Votkinsk,RUS,57.03040651,53.99002722,91248
5042,Glazov,RUS,58.12320803,52.62876664,93352
5043,Kanash,RUS,55.50912986,47.46866817,49011.5
5044,Shumerlya,RUS,55.4848161,46.42439083,35225
5045,Alatyr,RUS,54.8503587,46.59998734,44291.5
5046,Sol-lletsk,RUS,51.1602997,54.99988806,25155
5047,Dombarovskiy,RUS,50.75458803,59.54002437,5564
5048,Mednogorsk,RUS,51.41912111,57.57874874,27274
5049,Gay,RUS,51.47472495,58.45430253,39710
5050,Buzuluk,RUS,52.78211285,52.26176062,84762
5051,Otradnyy,RUS,53.37781293,51.34739783,46400
5052,Tolyatti,RUS,53.48039064,49.53004106,648622
5053,Engels,RUS,51.50040814,46.12001664,183221
5054,Pugachev,RUS,52.01476951,48.79437537,26690
5055,Volsk,RUS,52.03471661,47.37430701,62027
5056,Atkarsk,RUS,51.87645754,44.99610592,23315.5
5057,Balashov,RUS,51.55350568,43.16309119,84107
5058,Almetyevsk,RUS,54.90040733,52.31994828,117971
5059,Chistopol,RUS,55.36477175,50.64067094,52232.5
5060,Nizhnekamsk,RUS,55.64043968,51.82003048,210363
5061,Dimitrovgrad,RUS,54.25042116,49.56001339,121213.5
5062,Peregrebnoye,RUS,62.96699506,65.08593909,10
5063,Saranpaul,RUS,64.25045677,60.97001461,2985
5064,Uray,RUS,60.14013918,64.75479651,20361
5065,Laryak,RUS,61.10119163,80.25136999,10
5066,Kogalym,RUS,62.04462242,74.49409867,58192
5067,Megion,RUS,61.06075482,76.0953446,47650.5
5068,Cherlak,RUS,54.16047833,74.82002193,7060.5
5069,Kalachinsk,RUS,55.04866701,74.56825435,20506.5
5070,Nazyvayevsk,RUS,55.56695579,71.35000118,10938.5
5071,Isikul,RUS,54.92870017,71.26824906,21136
5072,Ishim,RUS,56.15022768,69.44980709,60798
5073,Golyshmanovo,RUS,56.3819448,68.37147497,8708.5
5074,Yalutorovsk,RUS,56.67363243,66.29826819,31580
5075,Biysk,RUS,52.53406598,85.18000972,209796.5
5076,Zmeinogorsk,RUS,51.15709576,82.19502397,10471.5
5077,Aleysk,RUS,52.49176882,82.77767574,22477.5
5078,Novoaltaysk,RUS,53.39925865,83.95884395,76218
5079,Kamenna Obi,RUS,53.7936015,81.33879716,40883
5080,Gornyak,RUS,50.98808799,81.48767696,9567
5081,Kulunda,RUS,52.58266766,78.94726355,8831.5
5082,Slavgorod,RUS,53.00494163,78.6695544,27651
5083,Tashtagol,RUS,52.79175051,87.86770097,21902
5084,Guryevsk,RUS,54.29814435,85.93768957,31878.5
5085,Yurga,RUS,55.72575747,84.88540238,72495.5
5086,Topki,RUS,55.28017743,85.61083614,24672
5087,Mariinsk,RUS,56.21076662,87.76036902,41344.5
5088,Shira,RUS,54.49144004,89.95305172,4836
5089,Cherepanovo,RUS,54.23362632,83.36880245,15094.5
5090,Kargat,RUS,55.19594484,80.28113562,5861
5091,Ob,RUS,54.99804995,82.70765417,32093.5
5092,Karasuk,RUS,53.72730064,78.02189368,26758.5
5093,Barabinsk,RUS,55.35727867,78.35189937,29888.5
5094,Tatarsk,RUS,55.22193809,75.96651526,24182
5095,Kaspiysk,RUS,42.87473309,47.62436926,61451.5
5096,Derbent,RUS,42.05780621,48.27740434,97259
5097,Buynaksk,RUS,42.8334953,47.11303096,75800
5098,Yessey,RUS,68.48373842,102.1666215,10
5099,Ulkan,RUS,55.90039797,107.7833329,10
5100,Kirensk,RUS,57.78573509,108.1119433,6759
5101,Zheleznogorsk Ilimskiy,RUS,56.57624819,104.1226778,27291
5102,Vikhorevka,RUS,56.09309938,101.2426985,166
5103,Biryusinsk,RUS,55.96065269,97.81443233,8199.5
5104,Kodinskiy,RUS,58.69805666,99.17765662,15670
5105,Artemovsk,RUS,54.34873557,93.43552649,4948
5106,Uyar,RUS,55.81037762,94.31531775,12370
5107,Uzhur,RUS,55.32916669,89.82070837,17424.5
5108,Sayanogorsk,RUS,53.0894326,91.40040523,52790.5
5109,Podkamennaya,RUS,61.59950747,90.12363562,10
5110,Igarka,RUS,67.46710797,86.58333492,6262
5111,Agapa,RUS,71.45037905,89.24999385,10
5112,Boyarka,RUS,70.76698407,97.50003292,35968
5113,Nordvik,RUS,74.01650148,111.5100305,0
5114,Chelyuskin,RUS,77.71697329,104.2500085,885
5115,Taksimo,RUS,56.33153444,114.8899792,10359
5116,Gusinoozyorsk,RUS,51.28075747,106.5003621,20498.5
5117,Aginskoye,RUS,51.10306805,114.5228182,11491
5118,Progress,RUS,49.75038576,129.6166772,146
5119,Belogorsk,RUS,50.91909995,128.4637243,69057
5120,Nyukzha,RUS,56.53121218,121.613083,10
5121,Nerchinsk,RUS,52.00895591,116.548586,11979.5
5122,Kavalerovo,RUS,44.27020347,135.0497823,17801
5123,Spassk Dalniy,RUS,44.60015749,132.8197892,44861
5124,Shalaurova,RUS,73.22037437,143.1833427,10
5125,Logashkino,RUS,70.85038983,153.9000012,0
5126,Ust Kuyga,RUS,70.01705568,135.6000329,1517
5127,Pokrovsk,RUS,61.49344159,129.1272497,8065.5
5128,Verkhnevilyuysk,RUS,63.44569969,120.3167281,6341
5129,Vitim,RUS,59.45149904,112.5578218,3843
5130,Olyokminsk,RUS,60.50319195,120.3925891,9743.5
5131,Tunguskhaya,RUS,64.90044293,125.2500187,10
5132,Natara,RUS,68.41061627,123.9255,10
5133,Zhilinda,RUS,70.13368939,114.0000077,10
5134,Trofimovsk,RUS,72.59968874,127.0336824,10
5135,Tukchi,RUS,57.36697512,139.5000016,10
5136,Amursk,RUS,50.22283754,136.8974214,45901.5
5137,Bikin,RUS,46.82025454,134.2649206,19264.5
5138,Vyazemskiy,RUS,47.5328467,134.7474751,14191
5139,Chegdomyn,RUS,51.11779584,133.0241178,7485.5
5140,Siglan,RUS,59.03372093,152.4165775,10
5141,Karamken,RUS,60.20041974,151.166628,10
5142,Strelka,RUS,61.86698468,152.2501794,10
5143,Severo Kurilsk,RUS,50.69048342,156.0850358,2422
5144,Krasnogorsk,RUS,48.4615497,142.0899727,3304
5145,Poronaysk,RUS,49.24155377,143.0850024,15555
5146,Makarov,RUS,48.63373557,142.8000069,4571.5
5147,Dolinsk,RUS,47.35042889,142.8000069,11791.5
5148,Nevelsk,RUS,46.68028892,141.8699344,16754.5
5149,Kudymkar,RUS,59.01617678,54.63303707,32009.5
5150,Kungur,RUS,57.4347746,56.95434241,59911.5
5151,Krasnokamsk,RUS,58.07473553,55.74428707,50382
5152,Chusovoy,RUS,58.2934302,57.81304968,61159
5153,Gubakha,RUS,58.86913149,57.58872229,18716.5
5154,Utkholok,RUS,57.55040061,157.2333378,10
5155,Bol'sheretsk,RUS,52.43898134,156.3593859,10
5156,Il'pyrskiy,RUS,59.96738829,164.1720053,10
5157,Korf,RUS,60.33206545,165.8183435,400
5158,Kolpashevo,RUS,58.30040651,82.99538855,27876
5159,Omolon,RUS,65.24998232,160.5000118,1050
5160,Pevek,RUS,69.70082176,170.3133146,4837
5161,Umba,RUS,66.68139366,34.34554154,6128
5162,Kovda,RUS,66.690282,32.87023108,20
5163,Velikiy Novgorod,RUS,58.4999809,31.33001501,218717
5164,Velikiye Luki,RUS,56.31995892,30.52003861,93243
5165,Belomorsk,RUS,64.52522036,34.76582597,12165
5166,Kem,RUS,64.95359214,34.56837032,13829
5167,Krasino,RUS,70.73144845,54.420799,10
5168,Matochkin Shar,RUS,73.26999163,56.44969682,10
5169,Severodvinsk,RUS,64.57002382,39.83001298,182077.5
5170,Kursk,RUS,51.73998008,36.19002844,398742
5171,Tula,RUS,54.19995913,37.62994055,479155.5
